Ecclesiastes_11_1_7000_10498.wav|zorqv meih nyei laangh ziqc haaz njiec wuom minc
Ecclesiastes_11_2_10520_15928.wav|weic zuqc nqa haav ziex hnoi meih ziouc aengx lorz buatc daaih
Ecclesiastes_11_3_15960_20958.wav|zorqv buonc bun siec dauh mienh
Ecclesiastes_11_4_21000_24510.wav|zungv bun taux hietc dauh
Ecclesiastes_11_5_24560_30658.wav|weic zuqc meih maiv hiuv duqv yiem naaiv lungh ndiev oix maaih haaix nyungc zeqc naanc
Ecclesiastes_11_6_30720_34690.wav|se gorngv mbuonx maaih wuom buangv
Ecclesiastes_11_7_34760_38602.wav|ninh ziouc dox njiec ndau beih aqv
Ecclesiastes_11_8_38680_44311.wav|maiv gunv ndiangx nauv mingh naamh bung fai baqv bung
Ecclesiastes_11_9_44400_48582.wav|nauv njiec haaix norm dorngx ziouc yiem wuov aqv
Ecclesiastes_11_10_48680_53293.wav|haaix dauh mangc nziaaux ziouc maiv haaz nyim
Ecclesiastes_11_11_53400_57125.wav|haaix dauh mangc mbuonx maiv duqv gaatv mbiauh
Ecclesiastes_11_12_57240_62035.wav|hnangv meih maiv hiuv duqv nziaaux yiem haaix diuc jauv daaih
Ecclesiastes_11_13_62160_65069.wav|fai yiem maa nyei ga sie
Ecclesiastes_11_14_65200_70059.wav|gu nguaaz nyei mbungv hnangv haaix nor haih benx daaih
Ecclesiastes_11_15_70200_74650.wav|fih hnangv nyei meih maiv haih mengh baeqc tin hungh
Ecclesiastes_11_16_74800_78163.wav|dongh zeix maanc muotc wuov dauh
Ecclesiastes_11_17_78320_80239.wav|zoux nyei gong
Ecclesiastes_11_18_80400_84430.wav|lungh ndorm meih oix zuqc haaz meih nyei nyim
Ecclesiastes_11_19_84600_88941.wav|lungh maanz hmuangx yaac maiv dungx bun meih nyei buoz dingh
Ecclesiastes_11_20_89120_93492.wav|weic zuqc meih maiv hiuv duqv haaix nyungc cuotv daaih longx
Ecclesiastes_11_21_93680_98482.wav|lungh ndorm haaz nyei fai lungh muonz haaz nyei
Ecclesiastes_11_22_98680_102953.wav|fai i nyungc zungv fih hnangv longx nyei
Ecclesiastes_11_23_103160_105508.wav|njang m daaih longx nyei
Ecclesiastes_11_24_105720_110259.wav|m zing buatc mba hnoi ziouc haiz a hneiv nyei
Ecclesiastes_11_25_110480_114251.wav|se gorngv mienh ziangh duqv camv hnyangx
Ecclesiastes_11_26_114480_118841.wav|gunv bun mienh a hneiv naaiv deix yietc zungv hnyangx daauh
Ecclesiastes_11_27_119080_127464.wav|mv baac bun ninh jangx taux hmuangx nyei hnoi nyieqc weic zuqc naaiv deix hnoi nyieqc zungv maaih camv
Ecclesiastes_11_28_127720_130458.wav|nyungc nyungc cuotv daaih nyei sic se kungx morngh
Ecclesiastes_11_29_130720_134570.wav|kuinx mienh lunx mienh
Ecclesiastes_11_30_134840_136765.wav|mienh lunx mienh aac
