Proverbs_23_1_4000_8831.wav|meih caux zoux hlo nyei mienh juangc dieh nyanc hnaangx
Proverbs_23_2_8840_13666.wav|oix zuqc samx longx haaix nyungc yiem meih nyei nza hmien
Proverbs_23_3_13680_17622.wav|se gorngv meih zoux mauv nyanc nyei mienh
Proverbs_23_4_17640_22417.wav|oix zuqc zorqv nzuqc zaeng jienv ganh nyei jaang ndiev
Proverbs_23_5_22440_26413.wav|maiv dungx mauv nyanc ninh kuv haic nyei ga naaiv
Proverbs_23_6_26440_30449.wav|weic zuqc se nduov mienh nyei lai hnaangx
Proverbs_23_7_30480_35164.wav|maiv dungx laauh luic weic lorz zinh zoih
Proverbs_23_8_35200_39999.wav|oix zuqc maaih cong mengh gaux haih dingh njiec
Proverbs_23_9_40040_46033.wav|meih kungx bungx m zing mangc maiv lamh longc nyei zinh zoih fai
Proverbs_23_10_46080_50709.wav|weic zuqc zinh zoih liemh zeih hnangv cuotv ndaatv
