Hosea_3_1_10000_13013.wav|ziouv gorngv mbuox yie
Hosea_3_2_13040_20319.wav|aengx mingh hnamv dongh maaih ganh dauh mienh hnamv wuov dauh hienx nqox nyei m sieqv dorn
Hosea_3_3_20360_23912.wav|meih oix zuqc hnamv ninh hnangv yie
Hosea_3_4_23960_25468.wav|ziouv
Hosea_3_5_25520_28223.wav|hnamv i saa laa en mienh
Hosea_3_6_28280_37963.wav|maiv gunv ninh mbuo huin mingh lorz nyiec nyei zienh yaac a hneiv dorh a ngunc biouv nqaai njuov mingh ziec zienh
Hosea_3_7_38040_48542.wav|hnangv naaic yie ziouc longc ziepc hmz norm zinh caux ziepc luoqc tongv bienx mbiauh mbaali maaiz naaiv dauh m sieqv dorn
Hosea_3_8_48640_51377.wav|yie ziouc gorngv mbuox ninh
Hosea_3_9_51480_55009.wav|meih oix zuqc zuov yie camv hnoi
Hosea_3_10_55120_57684.wav|maiv dungx aengx mingh hienx
Hosea_3_11_57800_61876.wav|yaac maiv dungx benx ganh dauh m jangc dorn nyei auv
Hosea_3_12_62000_65388.wav|yie ziouc hnangv wuov nor zuov meih
Hosea_3_13_65520_70778.wav|weic zuqc i saa laa en nyei zeiv fun oix zuqc yiem maiv maaih hungh
Hosea_3_14_70920_73053.wav|maiv maaih jien
Hosea_3_15_73200_78921.wav|maiv maaih fongc horc ziec nyei jauv fai zienh nyei dongc
