Ecclesiastes_6_1_5000_12015.wav|yiem naaiv seix zaangc yie buatc nyungc hienv haic nyei sic
Ecclesiastes_6_2_12040_15528.wav|naaiv deix sic se hniev nyei
Ecclesiastes_6_3_15560_16726.wav|ngatv jienv mienh
Ecclesiastes_6_4_16760_21596.wav|tin hungh bun haaix dauh mienh butv zoih
Ecclesiastes_6_5_21640_23632.wav|benx nyei
Ecclesiastes_6_6_23680_26427.wav|maaih mienh taaih nyei
Ecclesiastes_6_7_26480_31017.wav|bun dongh ninh nyei hnyouv oix longc nyei
Ecclesiastes_6_8_31080_33572.wav|maiv caa haaix nyungc
Ecclesiastes_6_9_33640_38043.wav|mv baac tin hungh maiv bun ninh njien youh nyei longc
Ecclesiastes_6_10_38120_41117.wav|maaih ganh dauh mienh duqv longc
Ecclesiastes_6_11_41200_43432.wav|naaiv se kungx morngh
Ecclesiastes_6_12_43520_46826.wav|za gengh hienv haic nyei sic
Ecclesiastes_6_13_46920_51975.wav|se gorngv mienh maaih yietc baeqv dauh fu jueiv
Ecclesiastes_6_14_52080_55808.wav|ninh yaac ziangh duqv siouc nyuonh ndaauv
Ecclesiastes_6_15_55920_65987.wav|ninh hnoi nyieqc nyei hnyangx soux yaac camv mv baac maiv duqv njien youh nyei longc naaiv seix zaangc yaauc nyei sic
Ecclesiastes_6_16_66120_68981.wav|daic mingh yaac maiv maaih mienh biopv
Ecclesiastes_6_17_69120_70778.wav|yie gorngv
Ecclesiastes_6_18_70920_73412.wav|maaih maiv gaux
Ecclesiastes_6_19_73560_78402.wav|mbaang yungz nyei gu nguaaz zungv gauh longx ninh
Ecclesiastes_6_20_78560_84630.wav|weic zuqc wuov dauh gu nguaaz cuotv seix daaih se kungx morngh nyei sic
Ecclesiastes_6_21_84800_88861.wav|gu nguaaz yaac yiem hmuangx gu nyuoz daic
Ecclesiastes_6_22_89040_92295.wav|yiem hmuangx gu nyuoz yaac maiv maaih haaix dauh jangx ninh nyei mbuox
Ecclesiastes_6_23_92480_103352.wav|ninh maiv buatc jiex mba hnoi yaac maiv hiuv haaix nyungc mv baac duqv hitv kuonx gauh camv wuov dauh mienh
Ecclesiastes_6_24_103560_109859.wav|maiv gunv wuov dauh mienh ziangh yietc cin i cin hnyangx
Ecclesiastes_6_25_110080_113133.wav|ninh nyei maengc maiv duqv njien youh
Ecclesiastes_6_26_113360_118362.wav|zuangx mienh maiv zeiz juangc yietc norm dorngx mingh fai
Ecclesiastes_6_27_118600_123272.wav|mienh laauh luic zoux gong weic ganh nyei nzuih
Ecclesiastes_6_28_123520_126905.wav|mv baac ninh nyei ga sie yietc liuz maiv beuv
Ecclesiastes_6_29_127160_133851.wav|cong mengh mienh duqv haaix nyungc gauh longx mienh hngongx mienh
Ecclesiastes_6_30_134120_138043.wav|mienh jomc mienh yiem zuangx mienh mbu ndongx zoux duqv horpc
Ecclesiastes_6_31_138320_141236.wav|ninh duqv haaix nyungc longx
Ecclesiastes_6_32_141520_146067.wav|m zing buatc nyei se gauh longx hnyouv hnamv oix duqv nyei
Ecclesiastes_6_33_146360_148183.wav|naaiv se kungx morngh nyei sic
Ecclesiastes_6_34_148480_152933.wav|kungx bun nziaaux saaux hnangv
Ecclesiastes_6_35_153240_157524.wav|ih zanc maaih jienv nyei nyungc nyungc ga naaiv cuotv ziangx mbuox
Ecclesiastes_6_36_157840_160917.wav|yaac hiuv duqv mienh benx haaix nyungc
Ecclesiastes_6_37_161240_165707.wav|ninh maiv haih caux gauh henv nyei mienh nzaeng
Ecclesiastes_6_38_166040_168182.wav|yietc zei gorngv camv
Ecclesiastes_6_39_168520_170817.wav|yietc zei kungx morngh
Ecclesiastes_6_40_171160_174769.wav|naaiv bun mienh duqv haaix nyungc maaih lamh longc
Ecclesiastes_6_41_175120_182594.wav|haaix dauh hiuv duqv haaix nyungc longx weic mienh yiem naaiv seix zaangc kungx morngh nyei maengc
Ecclesiastes_6_42_182960_185109.wav|se jiex nangv nyei hnoi nyieqc
Ecclesiastes_6_43_185480_189779.wav|hnangv dongh linh jiex nor
Ecclesiastes_6_44_190160_193172.wav|haaix dauh haih mbuox ninh
Ecclesiastes_6_45_193560_197085.wav|zuov ninh guei seix liuz
Ecclesiastes_6_46_197480_200637.wav|nqa haav yiem lungh ndiev oix maaih haaix nyungc sic cuotv
