Proverbs_20_1_3000_7432.wav|a ngunc diuv zoux bun laanh huotv laanh
Proverbs_20_2_7440_11028.wav|diuv kuv bun mienh nzaeng jaax
Proverbs_20_3_11040_16063.wav|da faanh hopv diuv nquin nyei mienh maiv maaih cong mengh
Proverbs_20_4_16080_23376.wav|hungh diex nyei ga qiex baetv cuotv haeqv mienh gamh nziex se hnangv sienh njunh nor
Proverbs_20_5_23400_27652.wav|haaix dauh cuoqv ninh qiex jiez zungv zuqc guangc maengc
Proverbs_20_6_27680_33286.wav|simv nqoi nzaeng jaax nyei jauv se puix duqv taaih nyei
Proverbs_20_7_33320_37962.wav|mv baac dauh dauh mienh hngongx mienh oix nzaeng jaax siepv
Proverbs_20_8_38000_41878.wav|mienh lueic mienh taux laih lingh nyei ziangh hoc maiv oix laih
Proverbs_20_9_41920_48351.wav|taux siou nyei ziangh hoc ninh lorz mv baac maiv buatc maaih haaix nyungc
Proverbs_20_10_48400_54505.wav|yiem mienh nyei hnyouv hnamv nyei za eix hnangv wuom ndo nor
Proverbs_20_25_106640_113006.wav|liemh fu jueiv ziux ninh zoux nyei sic bun cing ninh hnangv haaix nor
Proverbs_20_26_113120_116043.wav|se ninh zoux cing nzengc
Proverbs_20_27_116160_119680.wav|horpc nyei zeiz fai maiv zeiz
Proverbs_20_28_119800_124994.wav|se ziouv bun yie mbuo maaih m zing mangc duqv buatc
Proverbs_20_29_125120_128471.wav|maaih m normh muangx duqv haiz
Proverbs_20_30_128600_131628.wav|maiv dungx kungx hnamv m njormh
Proverbs_20_31_131760_134904.wav|nziex meih oix zuqc jomc aqv
Proverbs_20_32_135040_140099.wav|oix zuqc nungx nqoi m zing meih ziouc duqv nyanc beuv
Proverbs_20_33_140240_142737.wav|maaiz ga naaiv nyei mienh gorngv
Proverbs_20_34_142880_144775.wav|maiv benx maiv benx
Proverbs_20_35_144920_148851.wav|mv baac maaiz mingh ninh bungx waac maux aqv
Proverbs_20_36_149000_152767.wav|maaih jiem caux la bieiv jaaix camv nyei
Proverbs_20_37_152920_158241.wav|mv baac maaih nzuih gorngv wuonh zaang nyei waac zungv gauh jaaix
Proverbs_20_38_158400_161598.wav|se gorngv mienh beu ga nyiec nyei mienh
Proverbs_20_39_161760_166593.wav|oix zuqc zorqv laengz beu nyei mienh nyei lui daaih dorngx
Proverbs_20_40_166760_169949.wav|se gorngv ninh beu ganh fingx mienh
Proverbs_20_41_170120_174105.wav|zungv oix zuqc zorqv ninh nyei lui dorngx jienv
Proverbs_20_42_174280_177142.wav|nduov duqv daaih nyei nyanc hopv
Proverbs_20_43_177320_179939.wav|mienh haiz gaam nyei
Proverbs_20_44_180120_185174.wav|mv baac nqa haav ninh nyei nzuih hnangv maaih saa ziou buangv nzengc
Proverbs_20_45_185360_189450.wav|oix zuqc caangh laangh weic daav cuotv za eix
Proverbs_20_46_189640_194125.wav|oix mborqv domh jaax oix zuqc longc cong mengh dorh
Proverbs_20_47_194320_198880.wav|gorngv waac huv nyei mienh sing gem jienv nyei sic
Proverbs_20_48_199080_203995.wav|hnangv naaic maiv dungx caux nzuih piatv nyei mienh zoux doic
Proverbs_20_49_204200_208271.wav|se gorngv mienh zioux ninh nyei diex maac
Proverbs_20_50_208480_213786.wav|ninh ziouc daic hnangv dang yiem hmuangx nyei dorngx daic nor
