Hosea_7_1_4000_9221.wav|yie oix zorc i saa laa en nyei ziangh hoc
Hosea_7_2_9240_16726.wav|e faa im nyei zuiz nipc caux saa maa lie zoux orqv nyei sic biux mengh cuotv daaih
Hosea_7_3_16760_20279.wav|ninh mbuo zoux sic jaav
Hosea_7_4_20320_24111.wav|maaih janx zaqc borngz bieqc biauv
Hosea_7_5_24160_28662.wav|yaac maaih luv nyei mienh yiem ga nyiec luv
Hosea_7_6_28720_35768.wav|ninh mbuo maiv hnamv taux yie jangx ninh mbuo zoux nyei yietc zungv orqv sic
Hosea_7_7_35840_40997.wav|ih zanc ninh mbuo nyei zuiz weih gormx ninh mbuo
Hosea_7_8_41080_44590.wav|yaac yiem yie nyei nza hmien
Hosea_7_9_44680_49820.wav|ninh mbuo zoux nyei orqv sic bun hungh diex a hneiv
Hosea_7_10_49920_55009.wav|ninh mbuo gorngv baeqc nyei waac bun jien buangv hnyouv
Hosea_7_11_55120_59640.wav|ninh mbuo yietc zungv benx hienx nyei mienh
Hosea_7_12_59760_64390.wav|ninh mbuo se hnangv jorm haic nyei douz louh
Hosea_7_13_64520_71416.wav|dongh yiem zoux njuov zaangc jiez gorn caix njuov taux njuov butv daaih
Hosea_7_14_71560_75169.wav|ninh maiv zeih douz hiaangx
Hosea_7_15_75320_79680.wav|houc yie mbuo nyei hungh diex wuov hnoi
Hosea_7_16_79840_84151.wav|jien laaix a ngunc diuv nyei qaqv butv baengc
Hosea_7_17_84320_88901.wav|hungh caux jienv huotv nyei mienh sung buoz
Hosea_7_18_89080_93812.wav|ninh mbuo jorm hnyouv hnangv douz louh nor jorm
Hosea_7_19_94000_97684.wav|beic ndiev daav waaic nyei za eix
Hosea_7_20_97880_101596.wav|ninh mbuo ziangh muonz qiex jiez
Hosea_7_21_101800_104790.wav|hnangv opv jienv douz
Hosea_7_22_105000_110099.wav|lungh ndorm ga qiex baetv cuotv hnangv njopc douz nor
Hosea_7_23_110320_114330.wav|ninh mbuo yietc zungv jorm hnangv douz louh
Hosea_7_24_114560_118642.wav|ninh mbuo yaac naqv gunv ninh mbuo wuov deix
Hosea_7_25_118880_124071.wav|ninh mbuo nyei yietc zungv hungh diex king njiec daic
Hosea_7_26_124320_128622.wav|yaac maiv maaih ninh mbuo yietc dauh daaih heuc yie
Hosea_7_27_128880_133492.wav|e faa im ganh mingh zorpc ziex fingx mienh
Hosea_7_28_133760_139001.wav|e faa im hnangv ziqv mv baac maiv mbienv nyei njuov nor
Hosea_7_29_139280_142714.wav|ganh fingx mienh naqv ninh nyei qaqv
Hosea_7_30_143000_145268.wav|ninh yaac maiv hiuv
Hosea_7_31_145560_148821.wav|ninh nyei mba biei zungv baeqc deix
Hosea_7_32_149120_151296.wav|ninh yaac maiv hiuv
Hosea_7_33_151600_157963.wav|i saa laa en mienh zoux maux nyei jauv zoux zorng zengx gorngv ninh mbuo
Hosea_7_34_158280_162314.wav|mv baac ninh mbuo maiv nzuonx daaih lorz ziouv
Hosea_7_35_162640_165188.wav|ninh mbuo nyei tin hungh
Hosea_7_36_165520_169141.wav|maiv gunv buangh naaiv deix yietc zungv sic
Hosea_7_37_169480_171975.wav|ninh mbuo maiv lorz ninh
Hosea_7_38_172320_174051.wav|e faa im se hnangv norm baeqc gopv
Hosea_7_39_174400_179480.wav|hngongx yaac hnamv maiv hiuv haaix nyungc
Hosea_7_40_179840_184390.wav|ziouc heuc i yipv yaac mingh lorz atc si lie
Hosea_7_41_184760_186146.wav|ninh mbuo mingh nyei ziangh hoc
Hosea_7_42_186520_192973.wav|yie oix zorqv yie nyei mungz zaaux jienv ninh mbuo
Hosea_7_43_193360_198402.wav|yie oix baeng ninh mbuo njiec hnangv yiem ndaamv lungh nyei norqc
Hosea_7_44_198800_204230.wav|yie oix ziux ninh mbuo zoux nyei orqv sic mborqv njaaux ninh mbuo
Hosea_7_45_204640_207384.wav|weic zuqc ninh mbuo leih yie
Hosea_7_46_207800_209979.wav|ninh mbuo zuqc kouv aqv
Hosea_7_47_210400_213651.wav|weic zuqc ninh mbuo ngaengc jienv yie
Hosea_7_48_214080_216406.wav|ninh mbuo oix zuqc mietc
Hosea_7_49_216840_219879.wav|yie oix zuoqc ninh mbuo nzuonx
Hosea_7_50_220320_225268.wav|mv baac ninh mbuo longc gorngv baeqc nyei waac gorngv taux yie
Hosea_7_51_225720_228901.wav|ninh mbuo maiv longc hnyouv heuc yie
Hosea_7_52_229360_233851.wav|mv baac ninh mbuo yiem ninh mbuo nyei coux qaqv nyiemv
Hosea_7_53_234320_241076.wav|ninh mbuo gaatv ninh mbuo nyei sin weic tov mbiauh caux siang a ngunc diuv
Hosea_7_54_241560_243711.wav|yaac ngaengc jienv yie
Hosea_7_55_244200_247424.wav|maiv gunv yie njaaux ninh mbuo hoqc linc
Hosea_7_56_247920_251216.wav|bun ninh mbuo nyei buoz maaih qaqv henv
Hosea_7_57_251720_255687.wav|ninh mbuo daav za eix zoux orqv bun yie
Hosea_7_58_256200_259799.wav|ninh mbuo huin mingh lorz mbaa an zienh
Hosea_7_59_260320_264470.wav|ninh mbuo hnangv buonv maiv ziangx nyei juang zinx
Hosea_7_60_265000_273012.wav|ninh mbuo nyei jien zuqc nzuqc ndaauv daix laaix ninh mbuo nyei nzuih bungx nyei waac maux
Hosea_7_61_273560_278362.wav|weic naaiv deix sic yiem i yipv deic bung nyei mienh jatv ninh mbuo
