Ecclesiastes_1_10_40240_42840.wav|yietc doic taux
Ecclesiastes_1_11_42840_47080.wav|mv baac baamh gen yietc liuz yiem
Ecclesiastes_1_12_47080_52080.wav|mba hnoi cuotv daaih mba hnoi aengx ndortv mingh
Ecclesiastes_1_13_52080_57480.wav|yaac siepv siepv nyei nzuonx taux ninh cuotv nyei dorngx
Ecclesiastes_1_14_57480_61240.wav|nziaaux buonc mingh naamh bung
Ecclesiastes_1_15_61240_64400.wav|guinh nzuonx baqv bung
Ecclesiastes_1_16_64400_68160.wav|buonc guinh mingh guinh daaih
Ecclesiastes_1_17_68160_72120.wav|aengx buonc gan loz jauv nzuonx
Ecclesiastes_1_18_72120_76800.wav|diuh diuh ndoqv liouc mingh gapv koiv
Ecclesiastes_1_19_76800_80680.wav|mv baac koiv yaac maiv buangv
Ecclesiastes_1_20_80680_84080.wav|wuom yiem haaix liouc daaih
Ecclesiastes_1_40_166520_172960.wav|tin hungh bun baamh mienh ging jiex nyei sic za gengh aqc nyei
Ecclesiastes_1_41_172960_176800.wav|kouv nyei
Ecclesiastes_1_42_176800_180960.wav|yie buatc yiem lungh ndiev zoux nyei nyungc nyungc sic se kungx morngh
Ecclesiastes_1_43_180960_186200.wav|kungx bun nziaaux saaux hnangv
Ecclesiastes_1_45_189080_190200.wav|maiv haih bun zaqc
Ecclesiastes_1_46_190200_193560.wav|haaix nyungc caa
Ecclesiastes_1_47_193560_196320.wav|maiv gaux soux mouc
Ecclesiastes_1_48_196320_200080.wav|maiv haih saauv buangv soux mouc
Ecclesiastes_1_49_200080_203320.wav|yie yiem hnyouv corngh liuz aqv
Ecclesiastes_1_50_203320_206840.wav|yie gengh maaih cong mengh hlang haic
Ecclesiastes_1_51_206840_212480.wav|zungv gauh camv gunv jiex ye lu saa lem nyei dauh dauh mienh
Ecclesiastes_1_52_212480_218360.wav|yie duqv ging jiex cong mengh caux wuonh zaang nyei sic
Ecclesiastes_1_53_218360_224000.wav|yie liepc dingc hnyouv oix mengh baeqc cong mengh nyei jauv caux hngongx nyei
Ecclesiastes_1_54_224000_227440.wav|buv longh buv dangv nyei sic
Ecclesiastes_1_55_227440_232040.wav|mv baac yie hoqc hiuv nyei se naaiv deix sic
Ecclesiastes_1_56_232040_236320.wav|yaac kungx bun nziaaux saaux hnangv
Ecclesiastes_1_57_236320_240280.wav|weic zuqc yietc zei maaih cong mengh camv
Ecclesiastes_1_58_240280_243600.wav|yietc zei nzauh faanh camv
Ecclesiastes_1_59_243600_245200.wav|jaa maaih wuonh zaang
Ecclesiastes_1_60_245200_248200.wav|ziouc jaa maaih you nzauh
