Daniel_10_1_11000_13720.wav|besie nyei hungh
Daniel_10_2_13720_15320.wav|sailatv
Daniel_10_3_15320_19000.wav|gunv da faam hnyangx wuov hnyangx
Daniel_10_4_19000_25000.wav|tin hungh laauc yaangh yietc nyungc fienx bun ndaa ni en
Daniel_10_5_25000_30240.wav|dongh maaih ganh norm mbuox heuc mben te satv saa
Daniel_10_6_30240_33520.wav|naaiv deix fienx se zien nyei
Daniel_10_7_33520_37160.wav|yaac gorngv zuqc mborqv domh jaax
Daniel_10_8_37160_40400.wav|ninh mengh baeqc naaiv deix fienx
Daniel_10_9_40400_44800.wav|yaac bieqc hnyouv wuov deix laauc yaangh nyei sic
Daniel_10_10_44800_47080.wav|wuov zanc yie
Daniel_10_11_47080_52120.wav|ndaa ni en za gengh nzauh haic buangv buo norm leiz baaix
Daniel_10_12_52120_56040.wav|haaix nyungc kuv yie yaac maiv nyanc
Daniel_10_13_56040_61160.wav|orv fai a ngunc diuv yaac maiv bieqc yie nyei nzuih
Daniel_10_14_61160_69200.wav|naaiv deix buo norm leiz baaix gu nyuoz yie yaac maiv longc haaix nyungc youh nzaatv yie nyei sin
Daniel_10_15_69200_76360.wav|zih hlaax nyic ziepc feix wuov hnoi yie souv jienv taigitc domh ndaaih hlen
Daniel_10_16_76360_78880.wav|yie cau hmien mangc
Daniel_10_17_78880_82800.wav|buatc dauh mienh zuqv jienv la maah ndie
Daniel_10_18_82800_90360.wav|jaaiv yaac sai jienv ufaatv nyei jiem zoux daaih nyei houx hlaang
Daniel_10_19_90360_96240.wav|ninh nyei sin njang hnangv mbuov lunx nyei la bieiv jaaix
Daniel_10_20_96240_99640.wav|ninh nyei hmien hnangv mba lingc
Daniel_10_21_99640_103200.wav|m zing yaac hnangv douz baav
Daniel_10_22_103200_109400.wav|ninh nyei buoz zaux hnangv nzaatv daaih nyei dongh siqv nor
Daniel_10_23_109400_117160.wav|ninh gorngv waac nyei qiex yaac hnangv yietc domh guanh mienh camv gapv zunv nyei qiex mbui
Daniel_10_24_117160_125240.wav|naaiv deix laauc yaangh nyei sic kungx yie ndaa ni en ganh
Daniel_10_25_125240_127000.wav|nduqc laanh mienh buatc hnangv
Daniel_10_26_127000_132280.wav|caux yie yiem nyei mienh maiv maaih haaix dauh buatc
Daniel_10_27_132280_137200.wav|mv baac ninh mbuo sin zinx nyanh nyanh nyei
Daniel_10_28_137200_139920.wav|ziouc biaux mingh bingx
Daniel_10_29_139920_143800.wav|kungx zengc yie nduqc laanh mienh hnangv
Daniel_10_30_143800_147600.wav|yie buatc naaiv deix domh laauc yaangh nyei sic
Daniel_10_31_147600_149880.wav|sin zaangc nyei qaqv nzengc mi aqv
Daniel_10_32_149880_153520.wav|hmien mueic tiuv setv
Daniel_10_33_153520_155760.wav|mbienc nzengc mi aqv
Daniel_10_34_155760_158920.wav|sin maiv maaih yietc aax qaqv
Daniel_10_35_158920_163520.wav|yie aengx haiz ninh gorngv waac nyei qiex mbui
Daniel_10_36_163520_167600.wav|yietv haiz ninh nyei qiex mbui yie mbaapv njiec
Daniel_10_37_167600_170280.wav|hmien taux ndau
Daniel_10_38_170280_173320.wav|m njormh ndo nyei
Daniel_10_39_173320_177640.wav|wuov zanc maaih jieqv buoz maan yie nyei sin
Daniel_10_40_177640_183240.wav|bun yie longc cingh mborqc caux buoz zaangv caengx jienv sin
Daniel_10_41_183240_186400.wav|fin mienh gorngv mbuox yie
Daniel_10_42_186400_188040.wav|o ndaa ni en aac
Daniel_10_43_188040_192480.wav|tin hungh za gengh hnamv meih
Daniel_10_44_192480_197320.wav|meih oix zuqc bieqc hnyouv yie caux meih gorngv nyei waac
Daniel_10_45_197320_204600.wav|oix zuqc souv jiez daaih weic zuqc tin hungh paaiv yie ih zanc daaih lorz meih
Daniel_10_46_204600_209120.wav|ninh caux yie gorngv naaiv deix waac wuov zanc
Daniel_10_47_209120_213680.wav|yie souv jiez daaih sin zinx jienv nyei
Daniel_10_48_213680_216400.wav|ninh aengx gorngv mbuox yie
Daniel_10_49_216400_218960.wav|ndaa ni en aah
Daniel_10_50_218960_229800.wav|maiv dungx gamh nziex weic zuqc yiem meih daauh hnoi liepc hnyouv oix mengh baeqc yaac yiem tin hungh nyei nza hmien nyiemc ganh zoux faix
Daniel_10_51_229800_233040.wav|meih nyei waac duqv haiz mi aqv
Daniel_10_52_233040_236960.wav|yie yaac weic meih nyei waac daaih naaiv
Daniel_10_53_236960_244440.wav|mv baac gunv besie guoqv wuov dauh mienv dangv jienv yie nyic ziepc yietv hnoi
Daniel_10_54_244440_248080.wav|nqa haav maaih dauh fin mienh bieiv
Daniel_10_55_248080_250960.wav|mbuox heuc mi kaa en
Daniel_10_56_250960_253160.wav|daaih tengx yie
Daniel_10_57_253160_259240.wav|yie ziouc guangc ninh caux gunv besie guoqv wuov dauh mienv yiem naaic
Daniel_10_58_259240_268920.wav|ih zanc yie daaih oix bun meih mengh baeqc caux meih juangc fingx nyei mienh nqa haav hingv oix buangh nyei sic
Daniel_10_59_268920_275720.wav|weic zuqc corc maaih hinc yaangh nyei sic gorngv taux hoz nqaang nyei ziangh hoc
Daniel_10_60_275720_280040.wav|ninh gorngv naaiv deix waac mbuox yie wuov zanc
Daniel_10_61_280040_283120.wav|yie ndoqv njiec mangc ndau
Daniel_10_62_283120_285560.wav|butv aav mi aqv
Daniel_10_63_285560_289200.wav|aengx maaih dauh hnangv baamh mienh nor
Daniel_10_64_289200_292120.wav|hluo yie nyei nzuih meix
Daniel_10_65_292120_298800.wav|yie ziouc haih gorngv cuotv waac mbuox souv yie nyei nza hmien maengx wuov dauh
Daniel_10_66_298800_301800.wav|o yie nyei ziouv aac
Daniel_10_67_301800_308400.wav|weic buatc naaiv deix laauc yaangh nyei sic yie hnyouv mun
Daniel_10_68_308400_311760.wav|yie nyei qaqv nzengc mi aqv
Daniel_10_69_311760_317720.wav|yie nyei ziouv nyei bou hnangv haaix nor haih caux yie nyei ziouv gorngv waac
Daniel_10_70_317720_322480.wav|yie nyei sin maiv maaih yietc aax qaqv yaac maiv maaih qiex tauv aqv
Daniel_10_71_322480_329160.wav|dongh maaih fangx zeiv hnangv mienh wuov dauh aengx maan jienv yie
Daniel_10_72_329160_332240.wav|bun yie henv jiez daaih
Daniel_10_73_332240_333320.wav|ninh gorngv
Daniel_10_74_333320_337840.wav|tin hungh gengh hnamv nyei mienh aac
Daniel_10_75_337840_339480.wav|maiv dungx gamh nziex
Daniel_10_76_339480_342360.wav|tov bun meih duqv baengh orn
Daniel_10_77_342360_347520.wav|meih oix zuqc maaih qaqv
Daniel_10_78_347520_350080.wav|oix zuqc henv
Daniel_10_79_350080_353600.wav|ninh caux yie gorngv waac wuov zanc
Daniel_10_80_353600_356360.wav|yie ziouc henv jiez daaih yaac gorngv
Daniel_10_81_356360_360680.wav|tov yie nyei ziouv gorngv
Daniel_10_82_360680_365040.wav|weic zuqc meih bun yie henv jiez daaih aqv
Daniel_10_83_365040_367480.wav|ninh ziouc gorngv
Daniel_10_84_367480_372560.wav|meih hiuv duqv yie weic haaix diuc daaih lorz meih fai
Daniel_10_85_372560_379440.wav|ih zanc yie oix nzuonx mingh caux gunv besie guoqv wuov dauh mienv mborqv jaax
Daniel_10_86_379440_382240.wav|mborqv liuz ninh
Daniel_10_87_382240_387480.wav|ziouc maaih gunv gikc guoqv wuov dauh mienv oix daaih
Daniel_10_88_387480_392640.wav|mv baac yie oix bun meih hiuv duqv fiev jienv zien leiz nyei sou wuov deix waac
Daniel_10_89_392640_399360.wav|maiv maaih haaix dauh tengx yie mborqv wuov deix gunv guoqv nyei mienv
Daniel_10_90_399360_405000.wav|cuotv liuz goux meih mbuo nyei fin mienh bieiv
Daniel_10_91_405000_406840.wav|mi kaa en
