Hosea_11_1_9000_15688.wav|i saa laa en hnyangx jeiv lunx nyei ziangh hoc yie hnamv ninh
Hosea_11_2_15720_20478.wav|yaac heuc yie nyei dorn yiem i yipv cuotv daaih
Hosea_11_3_20520_23512.wav|yie yietc zei heuc ninh mbuo
Hosea_11_4_23560_27664.wav|ninh mbuo yietc zei leih go yie
Hosea_11_5_27720_33093.wav|ninh mbuo zanc zanc fongc horc ziec bun mbaa an zienh
Hosea_11_6_33160_36846.wav|yaac buov hung bun miuc fangx
Hosea_11_7_36920_41197.wav|mv baac se dongh yie njaaux e faa im yangh jauv
Hosea_11_8_41280_47504.wav|yie longc yie nyei buoz hlorpv jienv ninh mbuo
Hosea_11_9_47600_53452.wav|ninh mbuo yaac maiv hiuv duqv se yie zorc ninh mbuo longx
Hosea_11_10_53560_60159.wav|yie longc korv lienh mienh nyei hnyouv zoux hlaang ken ninh mbuo
Hosea_11_11_60280_66746.wav|yaac longc hnamv mienh nyei hnyouv zoux kou kou jienv ninh mbuo
Hosea_11_12_66880_71975.wav|yie bun ninh mbuo nyei ndiangx gaaz heng njiec
Hosea_11_13_72120_75967.wav|yaac ndoqv njiec uix ninh mbuo
Hosea_11_14_76120_80997.wav|ninh mbuo oix zuqc nzuonx i yipv deic bung
Hosea_11_15_81160_85269.wav|atc si lie duqv gunv ninh mbuo
Hosea_11_16_85440_89660.wav|laaix ninh mbuo maiv kangv nzuonx daaih lorz yie
Hosea_11_17_89840_96007.wav|mienh oix longc nzuqc ndaauv yiem ninh mbuo nyei zingh mborqv jaax
Hosea_11_18_96200_100917.wav|baaic waaic ninh mbuo nyei zingh nyei gaengh sorn
Hosea_11_19_101120_107225.wav|yaac laaix ninh mbuo caangh laangh daav nyei za eix bun ninh mbuo zuqc mietc
Hosea_11_20_107440_112494.wav|yie nyei baeqc fingx kungx maaih hnyouv oix leih nqoi yie
Hosea_11_21_112720_118801.wav|ninh mbuo ziouc zuqc dingc ziangx oix zuqc gaaz ndiangx gaaz
Hosea_11_22_119040_123752.wav|yaac maiv maaih haaix dauh haih tengx ninh mbuo zorqv nqoi
Hosea_11_23_124000_126067.wav|e faa im aah
Hosea_11_24_126320_130578.wav|yie hnangv haaix nor haih bungx guangc meih
Hosea_11_25_130840_133053.wav|i saa laa en aah
Hosea_11_26_133320_138282.wav|yie hnangv haaix nor haih zorqv meih jiu bun ganh dauh
Hosea_11_27_138560_143193.wav|yie hnangv haaix nor haih bun meih hnangv atc maa
Hosea_11_28_143480_149420.wav|yie hnangv haaix nor haih zoux bun meih hnangv zoux bun se mbo yim
Hosea_11_29_149720_153252.wav|yie nyei hnyouv faanv fei lunc
Hosea_11_30_153560_157684.wav|weic zuqc yie za gengh korv lienh ninh mbuo
Hosea_11_31_158000_164630.wav|yie maiv ei yie qiex jiez haic nyei jauv zoux bun meih mbuo
Hosea_11_32_164960_168262.wav|yie maiv aengx mietc e faa im
Hosea_11_33_168600_171695.wav|weic zuqc yie se tin hungh
Hosea_11_34_172040_174250.wav|maiv zeiz baamh mienh
Hosea_11_35_174600_180598.wav|yie se yiem meih mbuo mbu ndongx nyei cing nzengc tin hungh
Hosea_11_36_180960_186586.wav|yie yaac maiv zeiz qiex jiez nyei daaih lorz meih mbuo
Hosea_11_37_186960_189739.wav|ninh mbuo oix gan jienv ziouv
Hosea_11_38_190120_193292.wav|ninh oix hnangv sienh nor njunh
Hosea_11_39_193680_195248.wav|zeiz nyei
Hosea_11_40_195640_198083.wav|ninh za gengh oix njunh
Hosea_11_41_198480_204669.wav|ninh nyei naamh nyouz ziouc yiem fai bung sin zinx jienv daaih
Hosea_11_42_205080_210418.wav|ninh mbuo ziouc sin zinx jienv daaih hnangv i yipv daaih nyei norqc
Hosea_11_43_210840_215448.wav|yaac hnangv yiem atc si lie daaih nyei baeqc gopv
Hosea_11_44_215880_220917.wav|yie oix dorh ninh mbuo nzuonx ninh mbuo ganh nyei biauv
Hosea_11_45_221360_224390.wav|naaiv se ziouv  gorngv nyei waac
Hosea_11_46_224840_228581.wav|i saa laa en caux yu ndaa zuqc dingc zuiz
Hosea_11_47_229040_232534.wav|e faa im longc gorngv baeqc nyei waac
Hosea_11_48_233000_238202.wav|i saa laa en longc guv guaix nyei jauv weih jienv yie
Hosea_11_49_238680_240238.wav|yu ndaa ngaengc tin hungh
Hosea_11_50_240720_245228.wav|se ngaengc jienv ziepc zuoqv nyei cing nzengc tin hungh
