Daniel_1_1_14000_21698.wav|yiem ye ho yaa kim zoux yu ndaa nyei hungh da faam hnyangx wuov hnyangx
Daniel_1_2_21720_24175.wav|mbaa mbi lon nyei hungh
Daniel_1_3_24200_26973.wav|ne mbu katv netv saa
Daniel_1_4_27000_30809.wav|daaih weih jienv oix mborqv ye lu saa lem
Daniel_1_5_30840_33406.wav|ziouv zorqv yu ndaa nyei hungh
Daniel_1_6_33440_35604.wav|ye ho yaa kim
Daniel_1_7_35640_47952.wav|jiu bun yiem ne mbu katv netv saa nyei buoz ndiev yaac bun ne mbu katv netv saa zorqv duqv deix zaangc tin hungh nyei biauv nyei jaa dorngx
Daniel_1_8_48000_52227.wav|naaiv deix ga naaiv ninh dorh nzuonx sinaa deic
Daniel_1_9_52280_55304.wav|ninh nyei zienh nyei biauv
Daniel_1_10_55360_58621.wav|an jienv ninh nyei zienh nyei biauv
Daniel_1_11_58680_62417.wav|siou jaaix nyei ga naaiv nyei dorngx
Daniel_1_12_62480_68531.wav|hungh diex ziouc heuc yiem hungh dinc zoux hlo jiex nyei domh jien
Daniel_1_13_68600_70289.wav|atc be natv
Daniel_1_14_70360_75844.wav|ginv cuotv deix i saa laa en mienh nyei mienh lunx mienh
Daniel_1_15_75920_80839.wav|se ginv cuotv maaih hungh douh nyei caux zaangc horngh mienh nyei dorn
Daniel_1_16_80920_89750.wav|naaiv deix mienh lunx mienh nyei sin zaangc oix zuqc maiv maaih dorngx nqemh yaac nzueic nyei
Daniel_1_17_89840_94425.wav|ninh mbuo oix zuqc maaih banh zeic hoqc nyungc nyungc
Daniel_1_18_94520_96663.wav|maaih wuonh zaang
Daniel_1_19_96760_100619.wav|maaih cong mengh huv duqv jangv nyei
Daniel_1_20_100720_105374.wav|maaih banh zeic yiem hungh dinc fu sux
Daniel_1_21_105480_112527.wav|oix zuqc njaaux ninh mbuo hiuv duqv ken ndie mienh nyei nzaangc caux waac
Daniel_1_22_112640_124875.wav|hungh diex yaac paaiv ziangx bun ninh mbuo hnoi hnoi duqv buonc hungh diex nyanc gauh longx jiex nyei ga naaiv caux ninh hopv nyei a ngunc diuv
Daniel_1_23_125000_129270.wav|ninh mbuo oix zuqc hoqc buangv buo hnyangx
Daniel_1_24_129400_135424.wav|nqa haav bun ninh mbuo bieqc mingh zoux hungh diex nyei gong
Daniel_1_25_135560_139460.wav|yiem naaiv deix mienh mbu ndongx maaih yu ndaa fingx
Daniel_1_26_139600_142257.wav|ndaa ni en
Daniel_1_27_142400_144894.wav|han nan yaa
Daniel_1_28_145040_149889.wav|mi saa en caux aa saa li yaa
Daniel_1_29_150040_156003.wav|wuov dauh hlo jiex nyei domh jien cuotv siang mbuox bun ninh mbuo
Daniel_1_30_156160_160998.wav|ndaa ni en ninh heuc mben te satv saa
